publication_uniqueID,articletype,count_authors,Publication Date,Category Normalized Citation Impact
Pub18748,Article,7,2019,11.9031
Pub98568,Article,13,2018,11.6256
Pub93795,Article,188,2020,24.3462
Pub21070,Article,18,2018,6.0338
Pub34198,Article,21,2018,7.9036
Pub29785,Article,19,2018,9.3775
Pub94839,Article,38,2018,8.6792
Pub38501,Article,33,2019,15.3855
Pub92780,Article,7,2018,7.6278
Pub23028,Article,31,2018,7.2708
Pub38362,Article,12,2017,4.7647
Pub27762,Article,16,2017,5.7771
Pub07076,Article,16,2017,4.1229
Pub10521,Article,19,2018,7.7709
Pub79069,Article,4,2018,6.6424
Pub85829,Article,33,2017,4.1229
Pub00276,Article,16,2018,9.3484
Pub38160,Article,8,2018,7.353
Pub96700,Article,6,2019,13.9374
Pub98072,Article,33,2018,6.0022
Pub13769,Article,10,2019,7.8596
Pub10474,Article,15,2018,5.3134
Pub84934,Article,75,2020,21.9044
Pub13234,Article,20,2020,21.9044
Pub88879,Article,50,2020,36.536
Pub89002,Article,6,2018,8.2697
Pub11931,Article,7,2017,4
Pub84349,Article,7,2017,4.3857
Pub88936,Article,4,2017,4.4152
Pub40918,Article,2,2018,5.5493
Pub32613,Article,16,2017,5.7662
Pub04493,Article,3,2017,5.7662
Pub26665,Article,10,2018,4.0649
Pub13599,Article,13,2018,6.3847
Pub91592,Article,10,2018,7.6705
Pub55919,Article,6,2014,2.6289
Pub64126,Article,76,2020,32.8824
Pub55772,Review,3,2018,2.7075
Pub64922,Article,10,2020,15.2192
Pub20015,Article,4,2018,6.246
Pub19286,Article,22,2019,8.2868
Pub84876,Article,51,2018,5.1754
Pub54016,Article,42,2013,1.7537
Pub63045,Article,8,2018,3.7473
Pub07519,Article,10,2018,4.2802
Pub35684,Article,10,2018,4.2064
Pub41415,Article,6,2016,3.8437
Pub07307,Data Paper,91,2017,4.6993
Pub25545,Article,11,2018,3.5568
Pub39628,Article,10,2017,4.4827
Pub71304,Article,18,2019,9.4964
Pub05230,Article,19,2017,2.8205
Pub52005,Article,201,2019,7.7344
Pub80515,Article,12,2018,5.4868
Pub24476,Article,55,2018,4.0077
Pub99614,Article,9,2018,6.5918
Pub55214,Article,6,2019,10.4826
Pub88528,Article,8,2018,4.5222
Pub52356,Article,2,2018,6.9294
Pub55379,Article,8,2017,4.7017
Pub77886,Article,9,2018,4.4563
Pub18125,Article,16,2018,5.2662
Pub71179,Review,3,2018,2.29
Pub19732,Article,9,2012,1.5822
Pub91261,Article,59,2018,5.115
Pub27540,Article,17,2019,10.3534
Pub45661,Article,23,2018,5.1183
Pub09520,Article,9,2019,5.4909
Pub32451,Article,28,2019,8.02
Pub01891,Article,51,2018,5.7782
Pub22509,Article,99,2020,25.5752
Pub60779,Article,5,2018,4.12
Pub99815,Article,3,2018,3.1122
Pub19567,Article,10,2018,3.1122
Pub09329,Article,5,2019,7.9354
Pub31681,Article,5,2018,4.792
Pub84116,Article,10,2017,4.0241
Pub79665,Article,11,2018,3.9518
Pub41225,Article,11,2017,2.4529
Pub13325,Article,10,2017,4.1694
Pub54531,Article,18,2019,8.444
Pub02088,Article,17,2017,3.0111
Pub55604,Article,17,2017,3.2987
Pub06797,Article,4,2018,2.8581
Pub11245,Article,9,2018,4.5875
Pub33682,Article,39,2018,4.0915
Pub66069,Article,4,2018,7.7133
Pub16763,Article,11,2020,13.266
Pub44572,Article,12,2018,3.1733
Pub96361,Article,23,2018,4.2298
Pub14930,Review,6,2013,1.0787
Pub86769,Article,14,2018,3.3711
Pub69744,Article,5,2019,8.8446
Pub86661,Article,24,2019,7.366
Pub87570,Article,8,2018,3.4473
Pub93130,Article,159,2019,7.366
Pub39494,Article,3,2017,2.6838
Pub89431,Article,5,2017,3.1319
Pub52410,Article,14,2019,4.8584
Pub37560,Article,20,2019,7.1864
Pub54282,Article,40,2020,19.3015
Pub07762,Article,14,2020,12.032
Pub43083,Article,15,2018,2.477
Pub57353,Article,4,2018,4.0029
Pub42157,Article,3,2018,4.5543
Pub49546,Article,46,2018,3.5822
Pub18068,Article,6,2017,2.2353
Pub69912,Article,21,2017,2.8036
Pub07143,Article,6,2018,3.1951
Pub86065,Article,10,2017,2.422
Pub90346,Article,14,2018,2.35
Pub13696,Article,11,2017,2.1765
Pub05161,Article,10,2018,4.4345
Pub57909,Review,4,2019,2.7941
Pub78015,Article,47,2020,11.3645
Pub34141,Article,34,2018,3.5914
Pub80417,Article,12,2018,3.7922
Pub23188,Article,26,2018,3.5914
Pub58979,Review,3,2017,1.1415
Pub21564,Article,17,2018,2.2865
Pub06316,Article,6,2017,2.0588
Pub32058,Article,11,2018,2.223
Pub35146,Review,3,2018,1.7581
Pub94272,Article,120,2019,6.1542
Pub21465,Article,5,2019,3.553
Pub14399,Article,8,2017,2.1601
Pub61781,Article,9,2019,3.553
Pub75517,Article,16,2020,15.4412
Pub61197,Article,9,2018,2.6906
Pub25606,Article,9,2018,3.4185
Pub53619,Article,15,2019,5.0654
Pub31737,Article,14,2018,2.3615
Pub35082,Article,10,2019,5.7922
Pub75640,Article,6,2019,6.3713
Pub92666,Article,15,2018,3.7154
Pub39356,Article,3,2017,1.8235
Pub52334,Article,55,2019,3.7653
Pub90323,Article,12,2019,6.1722
Pub53594,Article,5,2018,3.1603
Pub69429,Article,8,2018,2.5224
Pub64931,Article,16,2018,2.5224
Pub44857,Article,7,2018,2.8281
Pub88583,Article,9,2018,2.951
Pub85104,Article,9,2018,2.5224
Pub82530,Review,2,2019,2.5636
Pub77298,Article,5,2018,3.7214
Pub69759,Article,14,2017,1.8983
Pub36202,Article,7,2017,1.8983
Pub64929,Article,16,2017,1.7059
Pub69552,Article,7,2016,1.4698
Pub29870,Article,20,2019,3.8672
Pub92907,Article,13,2018,2.2664
Pub63851,Article,6,2018,3.2673
Pub80546,Article,9,2019,3.2794
Pub68335,Article,11,2018,2.6955
Pub64412,Article,6,2018,1.7149
Pub10416,Article,100,2019,4.5419
Pub96283,Article,10,2017,1.5882
Pub61288,Article,7,2019,4.8871
Pub14393,Article,10,2018,2.1825
Pub68182,Article,89,2019,4.5272
Pub20511,Article,6,2018,3.1161
Pub87834,Article,14,2019,3.6317
Pub33746,Article,27,2019,3.1951
Pub77510,Article,65,2019,3.3814
Pub87336,Article,8,2018,5.1087
Pub68975,Article,6,2018,1.5878
Pub23062,Review,2,2018,1.0402
Pub04766,Article,24,2017,1.4521
Pub64686,Article,3,2017,2.0704
Pub02313,Article,17,2019,4.9776
Pub00009,Article,8,2017,1.3047
Pub49340,Article,14,2019,3.0365
Pub77423,Article,6,2018,2.0146
Pub75276,Article,8,2019,4.3118
Pub27280,Article,10,2018,2.8218
Pub32872,Article,4,2018,1.7711
Pub89195,Article,131,2020,11.5273
Pub81465,Article,105,2019,3.7366
Pub71902,Article,6,2018,1.9339
Pub52836,Article,5,2018,1.9339
Pub51060,Article,7,2019,4.3706
Pub68597,Article,5,2019,3.6167
Pub15139,Article,15,2020,10.9111
Pub92477,Article,11,2018,1.4608
Pub33700,Article,12,2020,7.0958
Pub95287,Review,2,2018,1.3014
Pub89967,Article,12,2017,1.6969
Pub16167,Article,5,2018,2.434
Pub40675,Article,5,2018,2.3128
Pub46766,Article,78,2020,12.0047
Pub09487,Article,7,2018,2.7566
Pub81990,Article,3,2017,1.6953
Pub35620,Review,3,2019,1.8996
Pub05465,Article,19,2018,1.4608
Pub77520,Letter,13,2019,1.4712
Pub59851,Article,10,2018,1.8498
Pub95827,Article,16,2020,11.4828
Pub95267,Article,30,2018,1.7558
Pub17495,Article,12,2018,1.6235
Pub26475,Article,11,2019,2.5457
Pub55562,Article,5,2017,1.6284
Pub63227,Article,21,2017,1.9516
Pub12662,Article,12,2019,2.5507
Pub15629,Article,6,2019,3.9905
Pub04819,Article,10,2017,1.7949
Pub33740,Article,6,2018,1.7657
Pub04938,Article,38,2017,1.395
Pub63634,Article,24,2019,3.3242
Pub92930,Article,12,2019,3.5611
Pub59161,Article,5,2017,1.1765
Pub57816,Article,10,2018,1.4759
Pub46759,Review,2,2017,0.5559
Pub65631,Article,9,2017,1.0073
Pub84745,Article,7,2017,1.3092
Pub02099,Article,16,2018,1.4759
Pub86537,Article,4,2018,1.8502
Pub44072,Article,26,2019,3.3906
Pub60259,Review,3,2018,0.6625
Pub55806,Article,7,2018,1.6816
Pub38190,Article,6,2018,1.6816
Pub19671,Article,15,2018,1.5975
Pub25041,Review,4,2018,0.7905
Pub56427,Article,10,2018,1.8968
Pub81869,Article,16,2020,6.3917
Pub01954,Article,15,2017,1.4853
Pub06026,Article,7,2018,1.7012
Pub95927,Article,5,2017,1.6179
Pub24081,Article,7,2018,1.5975
Pub84827,Article,11,2018,1.9068
Pub43828,Article,10,2017,0.9916
Pub51120,Article,5,2019,3.8346
Pub62065,Article,4,2017,0.9916
Pub82732,Article,11,2019,3.3305
Pub70865,Article,14,2019,4.0987
Pub76141,Article,6,2020,5.8617
Pub03843,Review,2,2018,0.6402
Pub74415,Article,6,2018,1.1432
Pub79033,Editorial Material,16,2020,17.3995
Pub18377,Article,6,2019,3.0921
Pub50848,Article,8,2020,4.4909
Pub46278,Article,7,2018,2.1573
Pub29990,Article,10,2020,7.6198
Pub52875,Article,38,2018,1.596
Pub26633,Review,3,2018,0.7927
Pub36019,Article,17,2019,1.938
Pub91283,Article,63,2020,5.5532
Pub78745,Article,35,2017,1.328
Pub02212,Article,4,2019,3.0921
Pub43130,Article,5,2020,4.4909
Pub11574,Article,8,2018,1.5135
Pub21613,Article,23,2019,2.1863
Pub82014,Article,11,2018,1.5552
Pub07087,Article,16,2018,2.0572
Pub61524,Article,11,2017,1.5081
Pub56919,Article,18,2020,4.7431
Pub38211,Article,11,2020,5.2447
Pub36807,Article,7,2020,8.5381
Pub42020,Article,12,2018,1.6972
Pub84520,Article,25,2020,7.1964
Pub01838,Article,7,2018,1.701
Pub52234,Article,5,2018,1.2546
Pub48435,Article,42,2019,2.2993
Pub55175,Article,13,2018,2.0026
Pub52079,Article,3,2019,2.7447
Pub29802,Article,9,2018,1.3156
Pub09426,Article,6,2017,0.835
Pub62058,Article,10,2019,2.8047
Pub18618,Article,22,2019,2.8961
Pub60560,Article,23,2020,7.7206
Pub26252,Article,12,2019,2.1641
Pub90374,Article,7,2017,1.1805
Pub12054,Review,4,2019,1.1466
Pub01830,Article,8,2020,8.0358
Pub72774,Article,21,2019,1.8219
Pub51975,Article,9,2018,0.9527
Pub76205,Article,15,2020,3.7424
Pub61076,Article,8,2018,1.3672
Pub06374,Article,19,2020,4.6277
Pub76771,Article,55,2020,4.6277
Pub82960,Article,8,2018,1.2612
Pub83840,Article,8,2018,1.3788
Pub96246,Review,8,2017,0.6519
Pub28511,Article,9,2018,1.5396
Pub03707,Article,10,2019,3.2938
Pub88695,Article,7,2017,1.0131
Pub87964,Article,4,2018,1.2949
Pub32164,Article,18,2019,2.5768
Pub64737,Article,14,2018,1.7978
Pub55479,Article,4,2018,1.4765
Pub75074,Article,8,2020,4.1851
Pub43760,Article,3,2019,2.4541
Pub09163,Article,8,2018,1.6013
Pub02155,Article,16,2018,1.1771
Pub11969,Article,4,2018,1.1752
Pub22394,Article,16,2017,1.242
Pub68486,Article,10,2017,0.9164
Pub32619,Article,22,2018,0.8892
Pub35659,Article,9,2019,1.7004
Pub08293,Article,5,2019,1.5073
Pub89316,Article,3,2018,1.4592
Pub45664,Article,8,2019,1.7004
Pub15569,Article,23,2019,2.2016
Pub94889,Article,12,2018,1.3771
Pub47295,Review,4,2020,2.4272
Pub37709,Editorial Material,7,2018,3.9415
Pub99162,Article,14,2018,1.1752
Pub18135,Article,15,2020,7.7587
Pub95107,Review,2,2019,0.7837
Pub12180,Article,10,2019,2.2788
Pub89582,Article,13,2020,4.0107
Pub01494,Article,17,2019,2.0743
Pub84336,Article,19,2017,0.851
Pub51786,Article,19,2017,0.6548
Pub79347,Article,6,2019,1.3997
Pub04136,Article,17,2018,1.3343
Pub58694,Article,65,2020,5.6916
Pub53073,Article,3,2018,0.8743
Pub36281,Article,6,2019,1.579
Pub17287,Article,5,2018,1.5731
Pub33463,Article,73,2020,5.9498
Pub87745,Article,7,2019,1.935
Pub67378,Article,3,2018,1.1921
Pub10077,Article,13,2018,1.5399
Pub33525,Article,6,2019,2.3892
Pub21506,Article,19,2018,1.2403
Pub44379,Article,9,2019,1.292
Pub16919,Article,19,2018,1.1955
Pub98687,Article,15,2018,1.4521
Pub11808,Review,2,2018,0.546
Pub44159,Article,8,2019,2.056
Pub51704,Review,2,2017,0.3198
Pub52489,Article,6,2020,3.348
Pub76820,Article,12,2019,1.6231
Pub07128,Article,4,2019,1.7861
Pub68733,Article,5,2017,1.1901
Pub83865,Article,8,2018,1.1971
Pub27975,Article,5,2018,0.7622
Pub19821,Article,32,2020,3.0433
Pub03769,Article,11,2018,1.4521
Pub49031,Article,5,2017,0.6263
Pub19337,Article,7,2017,0.9324
Pub92630,Article,14,2019,1.7298
Pub86114,Article,11,2017,1.0909
Pub24424,Article,2,2017,0.72
Pub51456,Article,12,2018,0.9249
Pub74162,Article,12,2017,0.8063
Pub98249,Article,8,2017,0.9758
Pub09259,Article,10,2019,1.2728
Pub97761,Article,24,2018,1.2712
Pub50227,Review,6,2017,0.478
Pub89269,Article,5,2018,1.0974
Pub61575,Article,18,2020,3.3936
Pub69246,Article,13,2017,0.72
Pub59558,Article,6,2017,0.9054
Pub44288,Article,8,2018,1.3184
Pub73883,Article,12,2018,1.0974
Pub38433,Article,6,2018,1.4978
Pub06380,Article,6,2019,2.011
Pub31765,Article,4,2020,3.2143
Pub90090,Article,3,2018,0.738
Pub33947,Article,16,2019,1.5957
Pub07943,Article,12,2018,0.9983
Pub53054,Article,10,2020,4.7439
Pub68767,Article,7,2018,0.8394
Pub37391,Article,9,2020,5.9682
Pub13255,Article,14,2019,1.7178
Pub49641,Article,8,2019,1.7966
Pub14736,Review,6,2019,0.7935
Pub63906,Article,18,2020,2.495
Pub59126,Review,12,2019,0.7852
Pub34744,Article,6,2018,1.2251
Pub74134,Article,20,2018,0.8394
Pub00701,Article,9,2017,0.9683
Pub18844,Review,2,2018,0.3858
Pub70842,Article,15,2019,1.0767
Pub19462,Article,2,2018,1.0056
Pub59237,Article,7,2019,1.9002
Pub20560,Article,11,2019,1.629
Pub99538,Article,10,2019,1.5046
Pub96476,Article,11,2019,1.5461
Pub16383,Article,13,2019,1.5258
Pub94044,Article,5,2019,1.2173
Pub91308,Article,5,2017,0.6041
Pub03907,Article,21,2020,2.7766
Pub94236,Article,9,2018,0.7003
Pub87681,Review,2,2014,0.1553
Pub27840,Article,5,2017,0.5758
Pub88461,Article,9,2019,1.2173
Pub64676,Review,4,2019,0.3318
Pub59076,Article,15,2019,1.2989
Pub57658,Article,9,2020,4.6975
Pub16939,Article,201,2019,1.629
Pub43727,Article,11,2020,3.8099
Pub66939,Article,3,2018,0.9799
Pub58930,Article,8,2018,0.8183
Pub15444,Article,8,2018,0.8474
Pub37294,Article,12,2018,0.74
Pub88584,Article,2,2020,2.8928
Pub40312,Article,5,2019,1.8164
Pub31903,Article,7,2018,0.7555
Pub82752,Article,17,2020,2.8928
Pub11198,Article,12,2018,0.8978
Pub69088,Article,9,2018,0.5716
Pub03646,Review,2,2017,0.2754
Pub84720,Article,7,2020,3.7743
Pub44118,Article,8,2017,0.4533
Pub32283,Article,5,2018,0.7949
Pub96302,Article,7,2019,1.448
Pub42634,Article,3,2018,0.9681
Pub41001,Article,14,2019,1.258
Pub16610,Article,7,2020,2.5714
Pub40225,Article,15,2019,1.082
Pub28358,Article,201,2019,0.8613
Pub03467,Article,8,2018,0.871
Pub52455,Article,16,2019,1.1693
Pub58728,Review,2,2018,0.3523
Pub36037,Article,39,2019,1.082
Pub29694,Article,2,2019,1.3327
Pub06434,Article,9,2019,0.9717
Pub41551,Article,4,2020,4.0691
Pub35727,Article,16,2019,1.7803
Pub61428,Article,11,2019,1.1693
Pub61544,Article,19,2017,0.5237
Pub33649,Article,13,2019,1.258
Pub42308,Article,8,2015,0.3996
Pub03605,Article,11,2020,2.0289
Pub49268,Article,10,2018,0.6726
Pub71472,Article,7,2020,3.8424
Pub02177,Article,12,2020,1.996
Pub65892,Review,5,2020,1.7156
Pub31205,Article,6,2017,0.5113
Pub67848,Article,7,2019,0.9468
Pub88036,Article,11,2018,0.5886
Pub13456,Article,7,2018,0.8983
Pub38507,Article,14,2020,3.6536
Pub15193,Review,4,2020,1.8237
Pub89094,Article,11,2018,0.5166
Pub78574,Article,19,2019,0.7537
Pub49321,Review,4,2020,1.5012
Pub84501,Article,19,2020,2.4998
Pub59737,Article,7,2019,0.9468
Pub77211,Article,23,2019,1.475
Pub25404,Review,4,2020,1.3869
Pub26231,Article,23,2019,1.0314
Pub87618,Article,4,2018,0.6043
Pub24099,Article,6,2020,2.9632
Pub42760,Article,63,2019,1.1703
Pub89886,Article,6,2019,0.9468
Pub46871,Article,6,2019,1.3937
Pub78986,Article,11,2019,1.0419
Pub86539,Article,7,2019,0.81
Pub99404,Article,6,2019,0.7537
Pub43211,Article,3,2019,0.7288
Pub84374,Article,6,2019,1.1946
Pub39085,Article,17,2019,1.0307
Pub20381,Article,21,2020,1.497
Pub28470,Article,13,2020,2.5553
Pub96269,Article,4,2019,0.6943
Pub01081,Article,6,2018,0.5045
Pub82257,Review,5,2016,0.1577
Pub15787,Article,21,2020,1.8941
Pub63989,Article,4,2019,0.8115
Pub82300,Article,8,2019,0.7529
Pub71464,Article,13,2019,0.9172
Pub60289,Article,7,2019,1.129
Pub91754,Article,10,2020,1.8511
Pub05853,Article,5,2019,0.6943
Pub06221,Article,6,2018,0.4035
Pub85561,Article,9,2018,0.9937
Pub30457,Article,6,2019,1.0172
Pub04610,Review,2,2020,1.2867
Pub73160,Article,14,2020,2.746
Pub05887,Review,4,2018,0.2925
Pub90428,Article,9,2020,3.6136
Pub47573,Article,3,2018,0.6118
Pub11103,Article,4,2019,0.7288
Pub15697,Article,7,2018,0.5036
Pub12363,Article,18,2019,1.0172
Pub89446,Article,12,2020,2.6199
Pub48353,Letter,4,2018,0.5309
Pub66327,Article,5,2020,3.4941
Pub51781,Article,5,2020,1.8511
Pub69181,Article,19,2017,0.5323
Pub47276,Article,4,2018,0.5045
Pub56502,Article,14,2020,1.5426
Pub00027,Article,16,2020,1.2475
Pub36870,Article,8,2019,0.9588
Pub96618,Article,3,2018,0.4197
Pub67092,Article,3,2018,0.6051
Pub53507,Article,4,2018,0.6416
Pub11564,Article,3,2019,0.7388
Pub53064,Article,7,2019,0.6773
Pub90741,Article,5,2019,1.0805
Pub86682,Article,10,2019,0.9955
Pub60515,Article,11,2019,0.5786
Pub57499,Article,6,2018,0.3464
Pub32876,Review,1,2019,0.4833
Pub30261,Article,23,2019,0.8479
Pub04322,Article,7,2017,0.3737
Pub56584,Article,21,2020,1.4039
Pub47593,Article,11,2019,0.5383
Pub92293,Article,12,2019,0.8477
Pub71185,Article,9,2018,0.4561
Pub84238,Article,7,2020,1.5426
Pub15056,Article,12,2020,1.7111
Pub89197,Article,6,2019,0.8983
Pub24436,Article,8,2020,1.5426
Pub25610,Article,16,2020,1.6071
Pub33270,Article,3,2019,0.8983
Pub56613,Article,6,2019,0.904
Pub55408,Article,25,2018,0.4918
Pub29840,Article,10,2019,0.5383
Pub15705,Article,20,2020,1.9894
Pub78725,Article,7,2020,3.0171
Pub52722,Article,9,2018,0.4204
Pub57140,Article,4,2018,0.6416
Pub54895,Article,11,2019,0.6763
Pub23365,Article,13,2021,15.6754
Pub14368,Article,10,2019,0.8097
Pub29564,Article,4,2018,0.6624
Pub07222,Data Paper,6,2017,0.4005
Pub47370,Article,9,2019,0.9113
Pub30572,Article,6,2020,1.2475
Pub87995,Article,11,2016,0.2625
Pub23327,Article,4,2019,0.904
Pub27612,Article,5,2018,0.501
Pub75348,Article,14,2019,0.5847
Pub07951,Review,3,2020,0.6878
Pub93245,Article,8,2020,2.3294
Pub35841,Article,7,2020,1.8822
Pub84235,Article,6,2019,0.541
Pub83010,Article,8,2019,0.5587
Pub06473,Article,10,2019,0.541
Pub76822,Article,12,2021,13.4657
Pub52009,Article,14,2020,1.6775
Pub27874,Article,6,2019,0.5587
Pub08892,Article,7,2019,0.7186
Pub42496,Article,3,2019,0.767
Pub21487,Article,5,2018,0.4794
Pub21439,Article,5,2018,0.3358
Pub76653,Article,9,2018,0.3363
Pub04805,Article,6,2018,0.3358
Pub37959,Article,5,2020,1.2341
Pub53839,Article,8,2018,0.4014
Pub16926,Article,17,2021,20.5714
Pub00963,Article,8,2020,1.9212
Pub20824,Article,2,2018,0.5133
Pub27545,Article,7,2018,0.3289
Pub15322,Article,11,2019,0.7342
Pub62344,Article,10,2019,0.8708
Pub00434,Review,4,2019,0.3304
Pub40279,Article,3,2017,0.3132
Pub69384,Article,7,2020,1.2341
Pub10339,Article,6,2019,0.4629
Pub56536,Article,32,2019,0.5525
Pub53322,Article,4,2020,1.8976
Pub33648,Article,201,2019,0.8902
Pub14626,Article,5,2019,0.7624
Pub62596,Article,22,2020,1.0144
Pub70310,Review,4,2019,0.3673
Pub86711,Article,24,2021,20.5714
Pub16344,Article,4,2020,2.3294
Pub18105,Review,3,2018,0.1762
Pub92413,Article,2,2019,0.724
Pub36485,Article,9,2019,0.8902
Pub53645,Article,3,2018,0.2952
Pub28500,Article,10,2018,0.3547
Pub86724,Article,5,2019,0.4307
Pub86235,Article,11,2020,2.4091
Pub35333,Article,2,2017,0.4131
Pub61043,Article,9,2019,0.5555
Pub41361,Article,15,2020,0.998
Pub98536,Article,12,2019,0.7342
Pub33278,Article,8,2020,1.116
Pub36004,Article,8,2020,1.2341
Pub86293,Article,13,2021,22.411
Pub40822,Article,16,2020,1.2341
Pub99887,Article,6,2017,0.1964
Pub32132,Article,17,2020,0.7758
Pub61482,Article,5,2020,0.837
Pub36042,Article,9,2020,1.4409
Pub83246,Article,17,2020,0.7608
Pub11429,Article,4,2020,1.4409
Pub25861,Article,5,2019,0.323
Pub19374,Article,10,2018,0.2522
Pub20491,Article,6,2019,0.6472
Pub82703,Article,10,2020,1.643
Pub93525,Review,3,2020,0.8147
Pub63055,Article,3,2020,1.5529
Pub11398,Article,11,2021,9.4052
Pub14713,Article,5,2020,0.9255
Pub61043,Article,4,2018,0.2522
Pub90893,Article,6,2020,1.4232
Pub59924,Article,32,2021,10.0993
Pub46458,Article,35,2021,10.0993
Pub80955,Article,11,2020,0.9255
Pub46468,Article,6,2017,0.1511
Pub41055,Article,4,2018,0.3059
Pub20595,Article,8,2018,0.2522
Pub91327,Article,8,2019,0.4787
Pub53215,Article,5,2019,0.4998
Pub37365,Article,8,2020,1.5658
Pub31604,Article,3,2019,0.3644
Pub50033,Article,11,2021,10.3403
Pub42618,Article,2,2020,0.9255
Pub66632,Article,5,2020,2.0034
Pub89449,Article,45,2020,1.2512
Pub22675,Review,4,2019,0.215
Pub02310,Article,11,2019,0.3644
Pub95471,Article,12,2020,0.7485
Pub72399,Article,3,2018,0.2214
Pub70505,Article,5,2019,0.5973
Pub82823,Article,5,2018,0.3059
Pub76716,Article,6,2019,0.6472
Pub40318,Article,5,2019,0.5375
Pub29757,Article,6,2019,0.4718
Pub49261,Article,10,2020,1.2776
Pub04877,Article,3,2015,0.1234
Pub99338,Article,8,2021,9.1467
Pub60136,Article,4,2018,0.2758
Pub40744,Article,4,2017,0.6403
Pub02823,Article,11,2021,10.3403
Pub68723,Article,13,2020,1.4232
Pub44762,Article,120,2020,1.4476
Pub23862,Article,15,2020,0.9255
Pub12886,Data Paper,4,2020,0.7219
Pub85816,Article,11,2019,0.4985
Pub32565,Article,9,2019,0.323
Pub77982,Meeting Abstract,20,2016,7.7866
Pub01005,Article,13,2020,0.7485
Pub66731,Article,16,2019,0.4058
Pub43379,Article,6,2019,1.0133
Pub76886,Article,5,2018,0.1682
Pub93774,Article,2,2020,0.7829
Pub23740,Review,3,2021,4.9188
Pub40703,Article,8,2019,0.2153
Pub49017,Article,11,2020,0.2738
Pub70172,Article,95,2020,1.0045
Pub50851,Article,17,2019,0.2705
Pub18041,Article,16,2020,0.7041
Pub02082,Article,4,2020,0.499
Pub95008,Article,13,2018,0.242
Pub76028,Article,2,2017,0.154
Pub02894,Article,8,2018,0.2029
Pub01236,Article,6,2020,0.9488
Pub82715,Review,2,2018,0.0662
Pub06802,Article,15,2020,0.499
Pub18550,Article,14,2020,1.0439
Pub31507,Article,9,2020,0.558
Pub93640,Article,7,2020,0.617
Pub37807,Article,11,2020,0.6844
Pub10956,Article,2,2020,0.6429
Pub99255,Article,2,2020,1.0439
Pub73192,Article,8,2018,0.2178
Pub28716,Article,10,2020,0.8518
Pub90492,Article,3,2019,0.2153
Pub97296,Article,13,2020,0.558
Pub23270,Article,14,2020,0.499
Pub00090,Article,7,2020,0.9488
Pub88833,Article,6,2020,0.558
Pub52953,Article,13,2021,10.2857
Pub76137,Article,3,2019,0.2153
Pub50459,Article,10,2018,0.1682
Pub14361,Article,11,2019,0.3391
Pub69662,Article,3,2018,0.2726
Pub04049,Article,4,2019,0.3593
Pub92935,Article,6,2018,0.2397
Pub15833,Article,26,2020,0.6516
Pub23519,Article,5,2021,12.0325
Pub57391,Article,19,2020,1.0115
Pub80944,Article,12,2020,1.0439
